Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,2,1,32,319.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Debra,6070,Espinoza,XXXXXXXXX,Consumer,PR,3579 Bright Fox Villas,725,7,Fan Shop,18.21300125,-66.37055206,LATAM,San Salvador,El Salvador,6070,1/4/15 7:31,228,1004,80,0.200000003,558,399.980011,0.100000001,1,399.980011,319.980011,32,Central America,San Salvador,ON_HOLD,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/6/15 7:31,First Class
DEBIT,2,1,-15.75,89.98000336,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Debra,6070,Espinoza,XXXXXXXXX,Consumer,PR,3579 Bright Fox Villas,725,5,Golf,18.21300125,-66.37055206,LATAM,San Salvador,El Salvador,6070,1/4/15 7:31,228,627,29.98999977,0.25,559,39.99000168,-0.180000007,3,119.9700012,89.98000336,-15.75,Central America,San Salvador,ON_HOLD,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/6/15 7:31,First Class
TRANSFER,5,4,18.26000023,207.5,Late delivery,1,24,Women's Apparel,Jackson Heights,EE. UU.,XXXXXXXXX,Mary,618,Davis,XXXXXXXXX,Corporate,NY,9193 Heather Beacon Promenade,11372,5,Golf,34.06508637,-117.7450943,LATAM,Masaya,Nicaragua,618,1/4/15 7:52,229,502,42.5,0.170000002,565,50,0.090000004,5,250,207.5,18.26000023,Central America,Masaya,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/9/15 7:52,Standard Class
TRANSFER,5,4,68.40000153,142.5,Late delivery,1,24,Women's Apparel,Jackson Heights,EE. UU.,XXXXXXXXX,Mary,618,Davis,XXXXXXXXX,Corporate,NY,9193 Heather Beacon Promenade,11372,5,Golf,34.06508637,-117.7450943,LATAM,Masaya,Nicaragua,618,1/4/15 7:52,229,502,7.5,0.050000001,564,50,0.479999989,3,150,142.5,68.40000153,Central America,Masaya,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/9/15 7:52,Standard Class
TRANSFER,5,4,95.58999634,212.4199982,Late delivery,1,46,Indoor/Outdoor Games,Jackson Heights,EE. UU.,XXXXXXXXX,Mary,618,Davis,XXXXXXXXX,Corporate,NY,9193 Heather Beacon Promenade,11372,7,Fan Shop,34.06508637,-117.7450943,LATAM,Masaya,Nicaragua,618,1/4/15 7:52,229,1014,37.49000168,0.150000006,562,49.97999954,0.449999988,5,249.8999939,212.4199982,95.58999634,Central America,Masaya,PENDING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/9/15 7:52,Standard Class
TRANSFER,5,4,15.96000004,57,Late delivery,1,26,Girls' Apparel,Jackson Heights,EE. UU.,XXXXXXXXX,Mary,618,Davis,XXXXXXXXX,Corporate,NY,9193 Heather Beacon Promenade,11372,5,Golf,34.06508637,-117.7450943,LATAM,Masaya,Nicaragua,618,1/4/15 7:52,229,564,3,0.050000001,563,30,0.280000001,2,60,57,15.96000004,Central America,Masaya,PENDING,,564,26,,http://images.acmesports.sports/Nike+Men%27s+Deutschland+Weltmeister+Winners+Black+T-Shirt,Nike Men's Deutschland Weltmeister Winners Bl,30,0,1/9/15 7:52,Standard Class
PAYMENT,6,4,29.77000046,82,Late delivery,1,24,Women's Apparel,Hialeah,EE. UU.,XXXXXXXXX,Mary,4921,Smith,XXXXXXXXX,Consumer,FL,8849 Gentle Forest Hollow,33012,5,Golf,25.86688042,-80.31456757,LATAM,Mexicali,México,4921,1/4/15 8:13,230,502,18,0.180000007,566,50,0.360000014,2,100,82,29.77000046,Central America,Baja California,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/10/15 8:13,Standard Class
DEBIT,2,4,-84.83999634,48.47999954,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,3960,Smith,XXXXXXXXX,Consumer,PR,8261 Hazy Falls,725,7,Fan Shop,18.20860863,-66.37055969,LATAM,Mexicali,México,3960,1/4/15 8:34,231,1014,1.5,0.029999999,567,49.97999954,-1.75,1,49.97999954,48.47999954,-84.83999634,Central America,Baja California,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/6/15 8:34,Standard Class
DEBIT,2,4,-139.4900055,224.9900055,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,3960,Smith,XXXXXXXXX,Consumer,PR,8261 Hazy Falls,725,7,Fan Shop,18.20860863,-66.37055969,LATAM,Mexicali,México,3960,1/4/15 8:34,231,957,75,0.25,570,299.980011,-0.620000005,1,299.980011,224.9900055,-139.4900055,Central America,Baja California,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/6/15 8:34,Standard Class
DEBIT,2,4,-30.01000023,126.0899963,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,3960,Smith,XXXXXXXXX,Consumer,PR,8261 Hazy Falls,725,4,Apparel,18.20860863,-66.37055969,LATAM,Mexicali,México,3960,1/4/15 8:34,231,403,3.900000095,0.029999999,568,129.9900055,-0.239999995,1,129.9900055,126.0899963,-30.01000023,Central America,Baja California,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/6/15 8:34,Standard Class
DEBIT,2,4,-12.80000019,63.97999954,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,3960,Smith,XXXXXXXXX,Consumer,PR,8261 Hazy Falls,725,5,Golf,18.20860863,-66.37055969,LATAM,Mexicali,México,3960,1/4/15 8:34,231,627,16,0.200000003,569,39.99000168,-0.200000003,2,79.98000336,63.97999954,-12.80000019,Central America,Baja California,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/6/15 8:34,Standard Class
PAYMENT,3,4,5.710000038,23.98999977,Advance shipping,0,37,Electronics,Caguas,Puerto Rico,XXXXXXXXX,Larry,1780,Sharp,XXXXXXXXX,Home Office,PR,5953 Lost Plaza,725,6,Outdoors,18.20961571,-66.37059021,LATAM,Mexicali,México,1780,1/4/15 8:55,232,835,8,0.25,572,31.98999977,0.239999995,1,31.98999977,23.98999977,5.710000038,Central America,Baja California,PENDING_PAYMENT,,835,37,,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+Carolina+Panthers+Golf...,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,0,1/7/15 8:55,Standard Class
PAYMENT,3,4,14.55000019,116.3799973,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Larry,1780,Sharp,XXXXXXXXX,Home Office,PR,5953 Lost Plaza,725,4,Apparel,18.20961571,-66.37059021,LATAM,Mexicali,México,1780,1/4/15 8:55,232,365,3.599999905,0.029999999,571,59.99000168,0.129999995,2,119.9800034,116.3799973,14.55000019,Central America,Baja California,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/7/15 8:55,Standard Class
PAYMENT,3,4,17.39999962,173.9900055,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Larry,1780,Sharp,XXXXXXXXX,Home Office,PR,5953 Lost Plaza,725,7,Fan Shop,18.20961571,-66.37059021,LATAM,Mexicali,México,1780,1/4/15 8:55,232,1073,26,0.129999995,573,199.9900055,0.100000001,1,199.9900055,173.9900055,17.39999962,Central America,Baja California,PENDING_PAYMENT,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/7/15 8:55,Standard Class
DEBIT,5,4,2.690000057,9.590000153,Late delivery,1,35,Golf Gloves,Walnut,EE. UU.,XXXXXXXXX,Carolyn,1010,Moss,XXXXXXXXX,Consumer,CA,6159 Harvest Heights,91789,6,Outdoors,33.9938736,-117.767746,LATAM,Mexicali,México,1010,1/4/15 9:37,234,775,0.400000006,0.039999999,575,9.989999771,0.280000001,1,9.989999771,9.590000153,2.690000057,Central America,Baja California,ON_HOLD,,775,35,,http://images.acmesports.sports/Clicgear+8.0+Shoe+Brush,Clicgear 8.0 Shoe Brush,9.989999771,0,1/9/15 9:37,Standard Class
DEBIT,5,4,31.47999954,65.58000183,Late delivery,1,29,Shop By Sport,Walnut,EE. UU.,XXXXXXXXX,Carolyn,1010,Moss,XXXXXXXXX,Consumer,CA,6159 Harvest Heights,91789,5,Golf,33.9938736,-117.767746,LATAM,Mexicali,México,1010,1/4/15 9:37,234,627,14.39999962,0.180000007,574,39.99000168,0.479999989,2,79.98000336,65.58000183,31.47999954,Central America,Baja California,ON_HOLD,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/9/15 9:37,Standard Class
PAYMENT,6,4,-541.1699829,327.980011,Late delivery,1,45,Fishing,Compton,EE. UU.,XXXXXXXXX,Johnny,4285,Cox,XXXXXXXXX,Corporate,CA,9741 Dewy Bluff Maze,90221,7,Fan Shop,33.94784164,-118.2462921,LATAM,Santa Ana,El Salvador,4285,1/4/15 9:58,235,1004,72,0.180000007,576,399.980011,-1.649999976,1,399.980011,327.980011,-541.1699829,Central America,Santa Ana,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/10/15 9:58,Standard Class
DEBIT,2,4,119.5100021,331.980011,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Barbara,9785,Barnes,XXXXXXXXX,Consumer,PR,5293 Emerald Concession,725,7,Fan Shop,18.20022965,-66.37049866,LATAM,Santa Ana,El Salvador,9785,1/4/15 10:19,236,1004,68,0.170000002,577,399.980011,0.360000014,1,399.980011,331.980011,119.5100021,Central America,Santa Ana,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/6/15 10:19,Standard Class
DEBIT,2,4,79.47000122,172.7700043,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Barbara,9785,Barnes,XXXXXXXXX,Consumer,PR,5293 Emerald Concession,725,4,Apparel,18.20022965,-66.37049866,LATAM,Santa Ana,El Salvador,9785,1/4/15 10:19,236,365,7.199999809,0.039999999,579,59.99000168,0.460000008,3,179.9700012,172.7700043,79.47000122,Central America,Santa Ana,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/6/15 10:19,Standard Class
DEBIT,2,4,55.09000015,134.3699951,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Barbara,9785,Barnes,XXXXXXXXX,Consumer,PR,5293 Emerald Concession,725,5,Golf,18.20022965,-66.37049866,LATAM,Santa Ana,El Salvador,9785,1/4/15 10:19,236,627,25.59000015,0.159999996,578,39.99000168,0.409999996,4,159.9600067,134.3699951,55.09000015,Central America,Santa Ana,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/6/15 10:19,Standard Class
PAYMENT,3,4,23.28000069,48.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,11438,Pugh,XXXXXXXXX,Consumer,PR,6001 Iron Diversion,725,5,Golf,18.2421093,-66.37052155,LATAM,Chinandega,Nicaragua,11438,1/4/15 10:40,237,502,1.5,0.029999999,583,50,0.479999989,1,50,48.5,23.28000069,Central America,Chinandega,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/7/15 10:40,Standard Class
PAYMENT,3,4,-123.1900024,175.9900055,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,11438,Pugh,XXXXXXXXX,Consumer,PR,6001 Iron Diversion,725,7,Fan Shop,18.2421093,-66.37052155,LATAM,Chinandega,Nicaragua,11438,1/4/15 10:40,237,1073,24,0.119999997,582,199.9900055,-0.699999988,1,199.9900055,175.9900055,-123.1900024,Central America,Chinandega,PENDING_PAYMENT,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/7/15 10:40,Standard Class
PAYMENT,3,4,88.19000244,179.9700012,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,11438,Pugh,XXXXXXXXX,Consumer,PR,6001 Iron Diversion,725,4,Apparel,18.2421093,-66.37052155,LATAM,Chinandega,Nicaragua,11438,1/4/15 10:40,237,365,59.99000168,0.25,581,59.99000168,0.49000001,4,239.9600067,179.9700012,88.19000244,Central America,Chinandega,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/7/15 10:40,Standard Class
PAYMENT,3,4,63.70000076,127.3899994,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,11438,Pugh,XXXXXXXXX,Consumer,PR,6001 Iron Diversion,725,4,Apparel,18.2421093,-66.37052155,LATAM,Chinandega,Nicaragua,11438,1/4/15 10:40,237,403,2.599999905,0.02,580,129.9900055,0.5,1,129.9900055,127.3899994,63.70000076,Central America,Chinandega,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/7/15 10:40,Standard Class
PAYMENT,3,4,8.199999809,174.5700073,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,11438,Pugh,XXXXXXXXX,Consumer,PR,6001 Iron Diversion,725,4,Apparel,18.2421093,-66.37052155,LATAM,Chinandega,Nicaragua,11438,1/4/15 10:40,237,365,5.400000095,0.029999999,584,59.99000168,0.050000001,3,179.9700012,174.5700073,8.199999809,Central America,Chinandega,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/7/15 10:40,Standard Class
PAYMENT,4,4,2.569999933,128.6900024,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Carol,4939,Jackson,XXXXXXXXX,Consumer,PR,495 Grand Extension,725,4,Apparel,18.20164108,-66.37057495,LATAM,Tlalnepantla,México,4939,1/4/15 11:01,238,403,1.299999952,0.01,586,129.9900055,0.02,1,129.9900055,128.6900024,2.569999933,Central America,México,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/8/15 11:01,Standard Class
PAYMENT,4,4,57.06000137,196.7700043,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Carol,4939,Jackson,XXXXXXXXX,Consumer,PR,495 Grand Extension,725,4,Apparel,18.20164108,-66.37057495,LATAM,Tlalnepantla,México,4939,1/4/15 11:01,238,365,43.18999863,0.180000007,588,59.99000168,0.289999992,4,239.9600067,196.7700043,57.06000137,Central America,México,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/8/15 11:01,Standard Class
PAYMENT,4,4,24,191.9700012,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Carol,4939,Jackson,XXXXXXXXX,Consumer,PR,495 Grand Extension,725,4,Apparel,18.20164108,-66.37057495,LATAM,Tlalnepantla,México,4939,1/4/15 11:01,238,365,47.99000168,0.200000003,585,59.99000168,0.129999995,4,239.9600067,191.9700012,24,Central America,México,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/8/15 11:01,Standard Class
PAYMENT,4,4,-11.77000046,85.26000214,Shipping on time,0,37,Electronics,Caguas,Puerto Rico,XXXXXXXXX,Carol,4939,Jackson,XXXXXXXXX,Consumer,PR,495 Grand Extension,725,6,Outdoors,18.20164108,-66.37057495,LATAM,Tlalnepantla,México,4939,1/4/15 11:01,238,823,18.71999931,0.180000007,587,51.99000168,-0.140000001,2,103.9800034,85.26000214,-11.77000046,Central America,México,PENDING_PAYMENT,,823,37,,http://images.acmesports.sports/Titleist+Pro+V1x+High+Numbers+Personalized+Golf+Balls,Titleist Pro V1x High Numbers Personalized Go,51.99000168,0,1/8/15 11:01,Standard Class
DEBIT,5,4,-50.91999817,66.37999725,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,5058,Salinas,XXXXXXXXX,Corporate,PR,9980 Red Crossing,725,5,Golf,18.25193214,-66.37063599,LATAM,Obregón,México,5058,1/4/15 11:22,239,627,13.60000038,0.170000002,590,39.99000168,-0.769999981,2,79.98000336,66.37999725,-50.91999817,Central America,Sonora,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/9/15 11:22,Standard Class
DEBIT,5,4,-110.4000015,143.9400024,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,5058,Salinas,XXXXXXXXX,Corporate,PR,9980 Red Crossing,725,7,Fan Shop,18.25193214,-66.37063599,LATAM,Obregón,México,5058,1/4/15 11:22,239,1014,6,0.039999999,591,49.97999954,-0.769999981,3,149.9400024,143.9400024,-110.4000015,Central America,Sonora,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/9/15 11:22,Standard Class
DEBIT,5,4,-27.12000084,239.9799957,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,5058,Salinas,XXXXXXXXX,Corporate,PR,9980 Red Crossing,725,7,Fan Shop,18.25193214,-66.37063599,LATAM,Obregón,México,5058,1/4/15 11:22,239,957,60,0.200000003,589,299.980011,-0.109999999,1,299.980011,239.9799957,-27.12000084,Central America,Sonora,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/9/15 11:22,Standard Class
DEBIT,5,4,76.98999786,245.9799957,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,5058,Salinas,XXXXXXXXX,Corporate,PR,9980 Red Crossing,725,7,Fan Shop,18.25193214,-66.37063599,LATAM,Obregón,México,5058,1/4/15 11:22,239,957,54,0.180000007,592,299.980011,0.310000002,1,299.980011,245.9799957,76.98999786,Central America,Sonora,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/9/15 11:22,Standard Class
TRANSFER,0,0,64.01999664,176.3699951,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Alice,32,Smith,XXXXXXXXX,Corporate,PR,2082 Hidden Green,725,4,Apparel,18.2275734,-66.04343414,LATAM,Obregón,México,32,1/4/15 11:43,240,365,3.599999905,0.02,595,59.99000168,0.360000014,3,179.9700012,176.3699951,64.01999664,Central America,Sonora,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/4/15 23:43,Same Day
TRANSFER,0,0,78.91999817,217.4100037,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Alice,32,Smith,XXXXXXXXX,Corporate,PR,2082 Hidden Green,725,7,Fan Shop,18.2275734,-66.04343414,LATAM,Obregón,México,32,1/4/15 11:43,240,1014,32.49000168,0.129999995,594,49.97999954,0.360000014,5,249.8999939,217.4100037,78.91999817,Central America,Sonora,PENDING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/4/15 23:43,Same Day
TRANSFER,0,0,64.80000305,179.9900055,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Alice,32,Smith,XXXXXXXXX,Corporate,PR,2082 Hidden Green,725,7,Fan Shop,18.2275734,-66.04343414,LATAM,Obregón,México,32,1/4/15 11:43,240,1073,20,0.100000001,596,199.9900055,0.360000014,1,199.9900055,179.9900055,64.80000305,Central America,Sonora,PENDING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/4/15 23:43,Same Day
TRANSFER,0,0,92.16000366,192,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Alice,32,Smith,XXXXXXXXX,Corporate,PR,2082 Hidden Green,725,5,Golf,18.2275734,-66.04343414,LATAM,Obregón,México,32,1/4/15 11:43,240,502,8,0.039999999,593,50,0.479999989,4,200,192,92.16000366,Central America,Sonora,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/4/15 23:43,Same Day
CASH,2,4,87.36000061,335.980011,Advance shipping,0,45,Fishing,Lawrence,EE. UU.,XXXXXXXXX,Michelle,948,Smith,XXXXXXXXX,Corporate,MA,2437 Silver Brook Heights,1841,7,Fan Shop,42.33653259,-71.17420197,LATAM,Palma Soriano,Cuba,948,1/4/15 12:04,241,1004,64,0.159999996,598,399.980011,0.25999999,1,399.980011,335.980011,87.36000061,Caribbean,Santiago de Cuba,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/6/15 12:04,Standard Class
CASH,2,4,119.5100021,248.9799957,Advance shipping,0,43,Camping & Hiking,Lawrence,EE. UU.,XXXXXXXXX,Michelle,948,Smith,XXXXXXXXX,Corporate,MA,2437 Silver Brook Heights,1841,7,Fan Shop,42.33653259,-71.17420197,LATAM,Palma Soriano,Cuba,948,1/4/15 12:04,241,957,51,0.170000002,597,299.980011,0.479999989,1,299.980011,248.9799957,119.5100021,Caribbean,Santiago de Cuba,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/6/15 12:04,Standard Class
CASH,2,4,10.57999992,37.79000092,Advance shipping,0,29,Shop By Sport,Lawrence,EE. UU.,XXXXXXXXX,Michelle,948,Smith,XXXXXXXXX,Corporate,MA,2437 Silver Brook Heights,1841,5,Golf,42.33653259,-71.17420197,LATAM,Palma Soriano,Cuba,948,1/4/15 12:04,241,627,2.200000048,0.059999999,599,39.99000168,0.280000001,1,39.99000168,37.79000092,10.57999992,Caribbean,Santiago de Cuba,CLOSED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/6/15 12:04,Standard Class
PAYMENT,3,4,23.51000023,67.18000031,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,James,3237,Gonzalez,XXXXXXXXX,Consumer,PR,8842 Crystal Horse Green,725,5,Golf,18.24656487,-66.37054443,LATAM,Palma Soriano,Cuba,3237,1/4/15 12:25,242,627,12.80000019,0.159999996,602,39.99000168,0.349999994,2,79.98000336,67.18000031,23.51000023,Caribbean,Santiago de Cuba,PAYMENT_REVIEW,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/7/15 12:25,Standard Class
PAYMENT,3,4,22.54000092,49,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,James,3237,Gonzalez,XXXXXXXXX,Consumer,PR,8842 Crystal Horse Green,725,5,Golf,18.24656487,-66.37054443,LATAM,Palma Soriano,Cuba,3237,1/4/15 12:25,242,502,1,0.02,601,50,0.460000008,1,50,49,22.54000092,Caribbean,Santiago de Cuba,PAYMENT_REVIEW,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/7/15 12:25,Standard Class
PAYMENT,3,4,87.36000061,181.9900055,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,James,3237,Gonzalez,XXXXXXXXX,Consumer,PR,8842 Crystal Horse Green,725,7,Fan Shop,18.24656487,-66.37054443,LATAM,Palma Soriano,Cuba,3237,1/4/15 12:25,242,1073,18,0.090000004,600,199.9900055,0.479999989,1,199.9900055,181.9900055,87.36000061,Caribbean,Santiago de Cuba,PAYMENT_REVIEW,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/7/15 12:25,Standard Class
